Protein Sign Pvalue
DCHS1 -1 0.927498561752001
DCK 1 0.26726412058413
DCLK1 1 0.215154361182425
DCLK2 -1 0.438828367681703
DCN 1 0.00149072667369676
DCP1A 1 0.648151714144084
DCP1B 1 0.749847755246051
DCP2 -1 0.983898822676683
DCPS -1 0.510283532178719
DCTD 1 0.994529152447482
DCTN1 1 0.177655591146218
DCTN2 1 0.21795286952674
DCTN3 -1 0.591859728328005
DCTN4 1 0.0234011948502407
DCTN5 1 0.379620917358647
DCTN6 -1 0.475363961438896
DCTPP1 1 0.141347373726716
DCUN1D1 -1 0.383396993710335
DCUN1D2 1 0.676605708950515
DCUN1D4 -1 0.665028446766449
DCUN1D5 -1 0.855485230219732
DCX 1 0.261385649772546
DCXR 1 0.020975082040158
DDA1 -1 0.668179574907303
DDAH1 1 0.765078320506949
DDAH2 1 0.00184059905526468
DDB1 1 0.00353871325008488
DDB2 1 0.0769825942554364
DDHD1 1 0.0829453568538503
DDHD2 1 0.105035239959454
DDI2 1 0.178968431377482
DDO 1 0.254767795160473
DDOST -1 0.0183272996483004
DDR1 -1 0.338816162956781
DDRGK1 1 0.849510078948721
DDT 1 0.135095865403605
DDX1 1 0.443879876784626
DDX10 -1 0.0564398929555442
DDX11 -1 0.618281222310006
DDX17 -1 0.194748356008365
DDX18 -1 0.0859968371857859
DDX19A -1 0.00261532437607271
DDX19B -1 0.00319918038810731
DDX20 1 0.935280701374331
DDX21 -1 0.00630874486832034
DDX23 1 0.795859761206489
DDX24 -1 0.0603426144674651
DDX27 -1 0.428216744804629
DDX28 -1 0.133150441469059
DDX31 -1 0.312224778667316
DDX39A -1 0.434114429712379
DDX39B -1 0.787300651258363
DDX3X -1 0.00267782014310039
DDX41 1 0.197587897873549
DDX42 1 0.00572929485971293
DDX46 1 0.863648173583356
DDX47 -1 0.22762586833673
DDX49 -1 0.0663757347988383
DDX5 -1 0.533868590430864
DDX50 -1 0.104084327065892
DDX51 1 0.649508969142146
DDX52 -1 0.323456635976476
DDX54 -1 0.531126032992216
DDX55 1 0.242391910325113
DDX56 -1 0.272013155474252
DDX58 1 0.53400803689304
DDX59 1 0.210808572838127
DDX6 -1 0.900151904111869
DDX60 1 0.266621196837359
DDX60L 1 0.373567472775275
DECR1 -1 0.103627389107281
DECR2 1 0.0563217446261934
DEDD -1 0.244092202113523
DEF6 -1 0.00177834691361944
DEFA3 -1 0.223777584967344
DEGS1 1 0.411268079102617
DEK -1 0.0879021806922398
DENND1A -1 0.393178516926079
DENND1B 1 0.296212187210922
DENND1C 1 0.177306995678546
DENND2D 1 0.00443933510469613
DENND3 -1 0.442319035575609
DENND4A -1 0.493852340908588
DENND4B 1 0.569998734953404
DENND4C 1 0.321390901713872
DENND5A 1 0.0295630040735098
DENND5B 1 0.0460552578841486
DENND6A 1 0.266593871128885
DENR 1 0.00109224694122764
DEPDC5 1 0.163185150594307
DEPTOR 1 0.702696261422239
DERA 1 0.0657184349442749
DERL1 -1 0.0129699664612706
DES 1 0.301726691800494
DESI1 -1 0.260493143544136
DESI2 -1 0.247232842770441
DFFA 1 0.698135415171899
DFFB 1 0.27185396441384
DFNA5 1 0.701242319299112
DGAT1 -1 0.423916878800421
DGCR8 -1 0.0496323810374793
DGKA -1 0.516917016151314
DGKD -1 0.831998634603069
DGKE 1 0.385037052826269
DGKH -1 0.143700273114524
DGKQ 1 0.0491568199724481
DGKZ 1 0.331048767307868
DGUOK 1 0.407205334400359
DHCR24 -1 0.896203355579632
DHCR7 -1 0.0144638879597731
DHFR 1 0.384661117600131
DHODH -1 0.340856967024546
DHPS 1 0.186185433754345
DHRS1 1 0.189234903108265
DHRS11 1 0.239913301732953
DHRS13 1 0.0212103020821637
DHRS2 1 0.0108617025833497
DHRS3 -1 0.0761957549101026
DHRS4 1 0.00286255380212616
DHRS7 1 0.9182212391085
DHRS7B -1 0.602724024764661
DHRSX -1 0.176981064220388
DHTKD1 -1 0.0317975520294493
DHX15 1 0.589143249454094
DHX16 1 0.722194141055929
DHX29 1 0.467528208182088
DHX30 -1 0.452171589734034
DHX32 1 0.133629486994995
DHX33 -1 0.652699500534045
DHX34 -1 0.433294980926213
DHX35 1 0.648598198544521
DHX36 -1 0.440212325758542
DHX37 -1 0.86707964144576
DHX38 -1 0.154302843536395
DHX40 1 0.0687355591238692
DHX57 -1 0.0839961284100997
DHX58 1 0.397009129354689
DHX8 1 0.200474097291671
DHX9 -1 0.158343255531414
DIABLO 1 0.676334957757095
DIAPH1 -1 0.380461485317621
DIAPH2 -1 0.466195578148134
DIAPH3 -1 0.0566915970559436
DICER1 -1 0.956225837669621
DIDO1 1 0.576501058454494
DIEXF -1 0.0426980235590106
DIMT1 -1 0.808268792041815
DIP2A 1 0.985475104975189
DIP2B -1 0.0740579714520964
DIP2C -1 0.270672572516275
DIS3 -1 0.309647776530737
DIS3L -1 0.606551081212578
DIS3L2 1 0.857057837621447
DKC1 -1 0.623635861261586
DLAT 1 0.527474031106589
DLD -1 0.685073312537941
DLG1 -1 0.477592258992864
DLG2 1 0.36932306428185
DLG3 1 0.0012486381604633
DLG5 1 0.558160247363658
DLGAP4 1 0.319182772413712
DLST 1 0.940198378271757
DMAC2 1 0.450809589351932
DMAP1 -1 0.985235484293048
DMD -1 0.269928800335594
DMTN -1 0.0923061115206525
DMXL1 1 0.0287447565542756
DMXL2 -1 0.11468989442496
DNAAF2 1 0.349095475866113
DNAAF5 1 0.04911382923959
DNAH3 -1 0.222374807094392
DNAH7 -1 0.541213318791323
DNAJA1 -1 0.61310590299291
DNAJA2 -1 0.285257760300984
DNAJA3 1 0.163938007971845
DNAJA4 1 0.176571533913452
DNAJB1 1 0.835160542909553
DNAJB11 -1 0.0261320061446546
DNAJB12 -1 0.828689182631322
DNAJB14 -1 0.994175364437273
DNAJB2 1 0.745096886394152
DNAJB4 -1 0.680759610484247
DNAJB5 -1 0.790482391330494
DNAJB6 -1 0.90139921887277
DNAJB9 1 0.53050583296914
DNAJC1 1 0.432318270676883
DNAJC10 -1 0.0576018855205262
DNAJC11 1 0.216063219271219
DNAJC12 1 0.0255097903117891
DNAJC13 1 0.707013335834299
DNAJC17 1 0.260467744928793
DNAJC19 -1 0.547763640667656
DNAJC2 -1 0.207924077853357
DNAJC21 -1 0.386660501979933
DNAJC25 1 0.948593953774175
DNAJC3 -1 0.00152995866994449
DNAJC30 1 0.559808789990595
DNAJC5 -1 0.960572441496742
DNAJC7 1 0.863401758010094
DNAJC8 -1 0.111326766309661
DNAJC9 -1 0.345678409576164
DNAL1 1 0.011218748453997
DNAL4 -1 0.147519612821427
DNASE2 -1 0.0396759501037093
DNHD1 1 0.977052738333425
DNLZ 1 0.699189647135131
DNM1 1 0.439721600719178
DNM1L -1 0.336411689769865
DNM2 -1 0.686567235358822
DNM3 -1 0.424817748383523
DNMBP 1 0.0111794354885455
DNMT1 -1 0.191755803519753
DNMT3A -1 0.000886510289538843
DNMT3B -1 0.28002962564393
DNPEP 1 0.0100427178306704
DNPH1 1 0.488317828977084
DNTTIP1 1 0.849642719929761
DNTTIP2 -1 0.347044681214631
DOCK1 1 0.157435239970382
DOCK10 -1 0.783088234781687
DOCK11 -1 0.0172292607198004
DOCK2 -1 0.204655304317655
DOCK4 -1 0.494743064355767
DOCK5 -1 0.233504259216899
DOCK6 1 0.624977299152801
DOCK7 -1 0.0665935297052911
DOCK8 -1 0.389933435898972
DOCK9 -1 0.312287886812826
DOHH 1 0.301701163680148
DOK1 1 0.0801107323856748
DOK2 -1 0.0878860903930267
DOK3 -1 0.846593271329735
DOPEY2 1 0.849831815699392
DPCD 1 0.814086760860233
DPF2 1 0.963971172094672
DPH1 -1 0.427886563385861
DPH2 -1 0.467281543481253
DPH3 1 0.367404466593543
DPH5 1 0.112820889778824
DPH6 1 0.243803371441807
DPH7 1 0.210090809356088
DPM1 1 0.593063565645376
DPM3 -1 0.0446216560681899
DPP3 1 0.107005330145717
DPP4 1 0.114948958550932
DPP7 1 0.298553661282092
DPP8 1 0.0267376868482039
DPP9 1 0.0764026224922671
DPT 1 0.00154237291970174
DPY30 1 0.97441004000404
DPYD 1 0.721744803101661
DPYSL2 1 0.483085919592202
DPYSL3 1 0.899583389751274
DPYSL4 1 0.57873325525131
DR1 -1 0.427925713690838
DRAP1 1 0.897300740847439
DRG1 -1 0.00119644199122542
DRG2 1 0.860393396216878
DROSHA -1 0.687556802174116
DSC2 -1 0.00406024215820147
DSC3 -1 0.231063736748548
DSCC1 -1 0.203291983586654
DSCR3 1 0.144748495517629
DSG2 -1 0.190228261465267
DSN1 1 0.722505098558107
DSP 1 0.795204019266877
DST 1 0.363611639217407
DSTN -1 0.932787615956542
DSTYK -1 0.426435819573068
DTD1 -1 0.0651375792086277
DTL -1 0.51755763947636
DTNA -1 0.223873231302413
DTNB -1 0.415057776471118
DTNBP1 1 0.171840443858634
DTWD1 -1 0.533253273417647
DTWD2 1 0.0049457067533083
DTX2 -1 0.256632034712358
DTX3 1 0.000984274736040439
DTX3L -1 0.989233156191226
DTYMK 1 0.0319641675081027
DUS1L 1 0.730680251778792
DUS2 1 0.624270884733291
DUS3L 1 0.76283783873883
DUSP11 -1 0.0582397053383895
DUSP12 1 0.543122360442088
DUSP16 1 0.691138889451937
DUSP22 -1 0.0104632991124831
DUSP23 1 0.875425684388617
DUSP3 1 0.178519284603932
DUT -1 0.445260437899737
DVL1 -1 0.76652226151699
DVL2 -1 0.959838944699932
DVL3 -1 0.340729917944752
DXO -1 0.675539765166804
DYM -1 0.632990305114174
DYNC1H1 -1 0.0125704345811496
DYNC1I1 -1 0.665010418969943
DYNC1I2 -1 0.901396200173182
DYNC1LI1 1 0.2128214665449
DYNC1LI2 -1 0.106242302171275
DYNC2H1 1 0.0012403693111925
DYNLL1 1 0.900104084768267
DYNLL2 1 0.0822512934565885
DYNLRB1 1 0.864454109244215
DYNLT1 -1 0.00750060082499522
DYNLT3 1 0.0326785483490541
DYRK1A 1 0.562893568962551
DYRK1B -1 0.564867942182474
DYRK2 -1 0.0951374126481472
DYSF -1 0.439466593419796
DZIP3 1 0.404301669312928
E2F4 1 0.851660767368799
E2F5 -1 0.48360957299282
EAF1 1 0.981735093324137
EAPP 1 0.0893924847872487
EARS2 -1 0.604168831500991
EBAG9 1 0.754856180915235
EBNA1BP2 -1 0.383898220785616
ECD 1 0.206714404810959
ECE1 1 0.429975869216758
ECE2 -1 0.0903565176613003
ECH1 1 0.0344162266604153
ECHDC1 1 0.162522458240472
ECHDC2 1 0.0240220169376876
ECHDC3 -1 0.404917012205119
ECHS1 1 0.0475351084548596
ECI1 1 0.00427070332390517
ECI2 1 0.00111417980188062
ECM1 1 0.00365431038869728
ECM2 1 0.840186604685222
ECSIT -1 0.606516319496883
ECT2 -1 0.0889862169665462
EDARADD 1 0.00289957627714484
EDC3 -1 0.412162154218043
EDC4 -1 0.103906150496087
EDEM1 1 0.983013382897556
EDEM2 -1 0.349896923048353
EDEM3 -1 0.636139136660138
EDF1 -1 0.587104983798321
EDIL3 1 0.79452912133006
EDRF1 -1 0.257862237765697
EEA1 1 0.161235227597464
EED -1 0.166517277213521
EEF1A1 1 0.944018031752603
EEF1A2 1 0.201477169867054
EEF1AKMT1 1 0.984919973263208
EEF1AKMT2 1 0.112279226566529
EEF1B2 -1 0.668642757437388
EEF1D -1 0.0096527783586273
EEF1E1 1 0.310038487480939
EEF1G -1 0.0657523255210851
EEF2 -1 0.0485437319381612
EEF2K 1 0.211527715809048
EEFSEC -1 0.920236177794622
EEPD1 -1 0.682596284097901
EFCAB14 -1 0.104374147051354
EFCAB7 1 0.0373825817411002
EFEMP1 -1 0.651592442748536
EFEMP2 -1 0.848948556283333
EFHD1 -1 0.124149770035844
EFHD2 -1 0.0610129097164458
EFL1 1 0.142479004975599
EFNA1 1 0.1961579358795
EFNA5 -1 0.324465017728406
EFNB2 -1 0.62614930426235
EFR3A -1 0.580237361128203
EFS -1 0.241571714874998
EFTUD2 1 0.895492742284308
EGFLAM -1 0.393495493584178
EGFR -1 0.0302605998402701
EGLN1 -1 6.01988188165195e-05
EHBP1 -1 6.92580102116631e-05
EHBP1L1 -1 0.0616853004821009
EHD1 -1 0.261757478018801
EHD2 1 0.00377094952743911
EHD3 -1 0.6668287398843
EHD4 1 0.250042221925067
EHF -1 0.0973699476402068
EHHADH 1 0.566089113138178
EHMT1 -1 0.170934511496192
EHMT2 -1 0.0142122214598181
EI24 -1 0.700466441396077
EIF1 1 0.179965469504881
EIF1AD -1 0.68822084794933
EIF1AX 1 0.955320172454683
EIF1B 1 0.15898752556327
EIF2A -1 0.428703125043275
EIF2AK1 1 0.0319711363554073
EIF2AK2 1 0.912047161615044
EIF2AK3 -1 0.121779056441346
EIF2AK4 1 0.788563997870119
EIF2B1 1 0.356692259041094
EIF2B2 1 0.0875680682921866
EIF2B3 1 0.280289013042744
EIF2B4 1 0.0205762008336402
EIF2B5 1 0.0653253722466176
EIF2D 1 0.175167319202294
EIF2S1 -1 0.737417683774417
EIF2S2 1 0.557470518475144
EIF2S3 -1 0.0970795262376825
EIF3A -1 0.0882772194680379
EIF3B 1 0.700289030447726
EIF3C -1 0.0919155204309872
EIF3D 1 0.916304457026311
EIF3E -1 0.075697476801183
EIF3F 1 0.456123454970634
EIF3G -1 0.296389972244323
EIF3H -1 0.145112663812474
EIF3I -1 0.351746265807795
EIF3J -1 0.467102413149935
EIF3K 1 0.42649730612489
EIF3L -1 0.438722147677628
EIF3M 1 0.109353823400573
EIF4A1 -1 0.148465891937588
EIF4A2 -1 0.159877258429131
EIF4A3 -1 0.664029605585868
EIF4B -1 0.583244866009591
EIF4E -1 0.938940693009099
EIF4E2 1 0.525685411052235
EIF4E3 1 0.317527534381356
EIF4EBP1 1 0.441682401693978
EIF4EBP2 1 0.334308765766904
EIF4ENIF1 -1 0.0945492939680897
EIF4G1 -1 0.00809364703199079
EIF4G2 -1 0.990071158258228
EIF4G3 -1 0.155714068952015
EIF4H 1 0.92258662784209
EIF5 -1 0.885894677930838
EIF5A 1 0.528740398876008
EIF5A2 -1 0.772773936614405
EIF5B -1 0.10365921063149
EIF6 1 0.0278297441014008
EIPR1 -1 0.574536016262755
ELAC1 -1 0.847198826117706
ELAC2 1 0.88503434045903
ELANE -1 0.333380277195665
ELAVL1 -1 0.680873560387413
ELAVL2 -1 0.0277617146089877
ELF1 1 0.222088728931773
ELF2 1 0.16011876524436
ELF3 -1 0.818753870007835
ELK1 -1 0.277608886838253
ELL -1 0.00262597758889
ELMO1 -1 0.0241116201528269
ELMO2 -1 0.87235842738555
ELMO3 1 0.11722128510329
ELMOD2 1 0.937777276172957
ELMSAN1 1 0.796833285940265
ELOA -1 0.512328149188662
ELOB -1 0.551617960341897
ELOC -1 0.0914735396099163
ELOF1 1 0.283426910735871
ELOVL5 1 0.100853561011998
ELP1 1 0.0528064209374316
ELP2 1 2.2565974227514e-05
ELP3 1 0.0210472976168169
ELP4 -1 0.546558526438426
ELP5 1 0.155303226907772
ELP6 1 0.254903572969659
EMC1 -1 0.0944147021096718
EMC10 -1 0.0025205839285784
EMC2 -1 0.119832311137595
EMC3 -1 0.181843534458824
EMC4 -1 0.00356710907885942
EMC7 -1 0.100057626810857
EMC8 -1 0.0143049443180265
EMC9 1 0.250714567920593
EMD -1 0.617131260273773
EMG1 1 0.776985357074518
EMILIN1 -1 0.153609595329515
EMILIN2 -1 0.150164580212033
EML1 1 0.0326862128874651
EML2 1 0.0127244328270292
EML3 1 0.635397156885609
EML4 -1 0.00615767540241525
EMSY -1 0.419120616191505
ENAH -1 0.308733812590802
ENDOD1 1 0.775742014067076
ENDOG 1 0.187289689908023
ENG 1 0.746886878086503
ENGASE 1 0.159870901934235
ENO1 -1 0.447131543516321
ENO2 1 0.930953714825378
ENO3 -1 0.592434078196683
ENOPH1 1 0.0173548049592484
ENOSF1 1 0.486502013055272
ENPEP -1 0.342855170449904
ENPP1 1 0.0160847838257979
ENPP2 1 0.142786888957589
ENPP4 1 0.00683132807260525
ENPP5 1 0.00609067318610169
ENSA 1 0.921266966099289
ENTPD1 -1 0.67858002160589
ENTPD5 1 0.00934861795654489
ENTPD6 1 0.76645015121819
ENY2 -1 0.458638584228603
EOGT -1 0.0228408461922857
EP300 -1 0.498566009089213
EP400 -1 0.129517469036325
EPB41 -1 0.0685435761911708
EPB41L1 -1 0.528913942702252
EPB41L2 -1 0.870449839787083
EPB41L3 -1 0.385635676207474
EPB41L4B 1 0.137524660055078
EPB41L5 1 0.20206274474287
EPB42 -1 0.144552800766322
EPC1 -1 0.813186107140958
EPC2 1 0.847204425835245
EPCAM -1 0.0823748718000822
EPG5 1 0.0978926812415461
EPHA3 -1 0.00505208524819236
EPHA4 -1 0.10754971996647
EPHB2 -1 0.080204057492761
EPHB3 -1 0.0140230821610592
EPHB4 -1 0.0547655745854368
EPHX1 -1 0.375054298652
EPHX2 1 0.000222495980688215
EPM2A 1 0.151173635055104
EPM2AIP1 1 0.0664553952344812
EPN1 1 0.704072711118744
EPN2 1 0.0168588828767485
EPN3 1 0.0158527968334895
EPPK1 -1 0.0619922562379749
EPRS -1 0.63553821434613
EPS15 1 0.798131961838857
EPS15L1 1 0.0104863007761948
EPS8 1 0.108737065412695
EPS8L1 1 0.249144771545002
EPS8L2 -1 0.383624039606478
EPSTI1 -1 0.0177210394518111
EPX -1 0.0663975794671056
ERAL1 1 0.349875599075514
ERAP1 -1 0.960674997842043
ERAP2 -1 0.851815850248541
ERBB2 1 0.871206666984159
ERBB3 1 0.0626846082296401
ERBB4 1 0.446715746250221
ERBIN 1 0.314433864179765
ERC1 -1 0.333556273709886
ERC2 -1 0.435194798513455
ERCC1 -1 0.575729458988799
ERCC2 -1 0.484133166707156
ERCC3 -1 0.947322858855454
ERCC4 -1 0.719123316429344
ERCC5 -1 0.313114288347522
ERCC6 -1 0.0613843272902827
ERCC6L -1 0.630512393439776
ERF -1 0.638741510360567
ERG 1 0.806453023401393
ERGIC1 1 0.0534756931732842
ERGIC2 -1 0.0290914055392125
ERGIC3 -1 0.23556491730283
ERH -1 0.301122035118401
ERI1 1 0.931530188733467
ERI3 -1 0.989579797548519
ERICH1 1 0.71769176156868
ERLEC1 1 0.0245127986772458
ERLIN1 1 0.488393728894022
ERLIN2 1 0.0680304263580727
ERMP1 -1 0.30025641314077
ERO1A -1 0.544522439606089
ERO1B -1 0.0107932084782043
ERP29 -1 0.157541077242097
ERP44 -1 0.197160087950255
ESD 1 0.187878837114379
ESF1 -1 0.284979324472678
ESPN 1 0.201656301243772
ESR1 1 1.36433432967444e-05
ESRP1 -1 0.0469385914162217
ESRP2 -1 0.0894773285203253
ESRRA 1 0.0768691785667966
ESS2 -1 0.271553571846859
ESYT1 -1 0.722794500108381
ESYT2 -1 0.149228157962306
ETF1 1 0.106892266065387
ETFA -1 0.195081637715313
ETFB -1 0.0888233895712395
ETFDH 1 0.0101804834983431
ETFRF1 -1 0.876838696079082
ETHE1 -1 0.990092634882948
ETNK1 1 0.891819461234341
ETNK2 1 0.408150995713804
ETS1 -1 0.478074266828366
ETV3 -1 0.224408125949439
ETV6 -1 0.0840347019696784
EVI2B -1 0.0168957029740068
EVI5 -1 0.046395947179231
EVI5L -1 0.617910013475401
EVL 1 0.0411947359086492
EVPL -1 0.292002287363485
EWSR1 1 0.0612929238109445
EXD2 1 0.841852520916761
EXOC1 1 0.706460603511604
EXOC2 1 0.0868213458397512
EXOC3 1 0.181945601975778
EXOC3L2 -1 0.499373950869497
EXOC4 -1 0.811477728397664
EXOC5 1 0.187383018264034
EXOC6 1 0.00189964888478958
EXOC6B -1 0.39118559519744
EXOC7 1 0.00771509520037241
EXOC8 1 0.292662170349505
EXOSC1 -1 0.621978631264041
EXOSC10 -1 0.589213306616275
EXOSC2 1 0.8972967914773
EXOSC3 1 0.569862475102532
EXOSC4 -1 0.386380804467451
EXOSC5 -1 0.855944181443728
EXOSC6 -1 0.0563664941852481
EXOSC7 -1 0.858342318458085
EXOSC8 -1 0.0505317458348252
EXOSC9 -1 0.838083595207396
EXPH5 -1 0.572784640279585
EXT1 1 0.32451503260437
EXT2 -1 0.438248927123983
EXTL2 -1 0.549933437343282
EYA3 -1 0.4003094204078
EZH1 1 0.398510742390593
EZH2 -1 0.0135522239837186
EZR 1 0.489844320208181
F10 -1 0.786898614494796
F11 -1 0.357558432311168
F11R -1 0.0486407499599411
F12 1 0.280625291283957
F13A1 -1 0.389040681294588
F13B 1 0.476818686749829
F2 1 0.221578518723443
F5 -1 0.371673313344418
F7 1 0.121117889315453
F8A1 1 0.607930474317224
F9 -1 0.300459571765769
FAAH 1 0.0180415844339289
FAAP100 1 0.738617631709964
FABP3 1 0.373886078715587
FABP4 1 0.0412857137611371
FABP5 -1 0.076320139479965
FABP7 -1 0.0418910848731473
FADD 1 0.306260283860451
FADS2 -1 0.0478861249898155
FAF1 -1 0.365612170689677
FAF2 1 0.0324648444277353
FAH 1 6.28044092770061e-05
FAHD1 1 0.00038854764561222
FAHD2A -1 0.0116624083731399
FAHD2B -1 0.0150156802049097
FAIM -1 0.181454834037481
FAM102A 1 0.0739503566529202
FAM102B 1 0.496627458712333
FAM103A1 1 0.922554249681104
FAM105A -1 0.945497273527041
FAM107B -1 0.181449491064286
FAM109B -1 0.880791309338587
FAM110A -1 0.0308610459402783
FAM111A -1 0.11139021139323
FAM111B -1 0.521315031442451
FAM114A1 1 0.400681517116571
FAM114A2 1 0.130964432073
FAM117B -1 0.911250377344469
FAM118A 1 0.452596747296164
FAM118B -1 0.225858410083933
FAM120A 1 0.0232073472839274
FAM120B -1 0.687141890048488
FAM120C 1 0.0323555042089917
FAM122A 1 0.306623764845814
FAM122B 1 0.962595078078645
FAM126A 1 0.633658457618374
FAM126B -1 0.539348177561742
FAM129A 1 0.332637107381603
FAM129B -1 0.186371508401593
FAM133B -1 0.491992236972678
FAM136A -1 0.248113288817396
FAM151B -1 0.940572383934076
FAM160A1 -1 0.312241189946033
FAM160A2 1 0.358662658702966
FAM160B1 1 0.383553250301516
FAM160B2 1 0.0186848958029705
FAM162A 1 0.51004744106346
FAM168A -1 0.0926642409870912
FAM168B -1 0.899390290156997
FAM169A 1 0.283400568175535
FAM172A 1 0.0141701703348328
FAM177A1 1 0.0336725902856163
FAM184A 1 0.372429621399416
FAM185A 1 0.385717606221538
FAM186A 1 0.148984026693498
FAM192A -1 0.141779113615522
FAM193A 1 0.796747103246801
FAM198B 1 0.00613087112172724
FAM206A -1 0.909461435793286
FAM207A -1 0.979149193248918
FAM208A 1 0.335971398688348
FAM208B -1 0.00561394355518523
FAM20B 1 0.593078298823544
FAM20C -1 0.610954908274418
FAM210A 1 0.930613710870789
FAM210B -1 0.319258412945686
FAM213A -1 0.515264033139293
FAM213B 1 0.0197127873323679
FAM221A -1 0.10297712703737
FAM234A -1 0.0889882213214135
FAM241A 1 0.463770169804328
FAM32A -1 0.817987472258255
FAM3C -1 0.510158149128147
FAM45A 1 0.0694632520547956
FAM46A -1 0.697674509044423
FAM49A -1 0.436660125119907
FAM49B -1 0.644742820845338
FAM50A 1 0.435030449829665
FAM50B 1 0.0276136885269355
FAM53B -1 0.707088741955409
FAM76A -1 0.082251990429959
FAM76B -1 0.0935818687609556
FAM83B -1 0.183646928274278
FAM83D -1 0.281736584354423
FAM83F -1 0.291522317778769
FAM83G 1 0.628608912484181
FAM83H -1 0.401975917701004
FAM84A 1 0.882994801047549
FAM84B 1 0.281565280062104
FAM89B 1 0.855551134132924
FAM91A1 1 0.649170100859365
FAM96A 1 0.967939259538367
FAM96B 1 0.382011356842245
FAM98A -1 0.198501473710234
FAM98B 1 0.153291133936392
FAM98C 1 0.000525383484058684
FANCD2 -1 0.15423568955888
FANCI -1 0.0664706793861912
FAP 1 0.0282911958698968
FAR1 1 0.134373120726634
FARP1 -1 0.139879558590182
FARP2 1 0.00730716868446702
FARS2 1 0.21323438247404
FARSA 1 0.0423801851480221
FARSB 1 0.0998646711500641
FAS -1 0.0212757656041324
FASN 1 0.137471270247449
FASTKD1 -1 0.470705484865662
FASTKD2 1 0.705582292203517
FASTKD5 -1 0.357753696985366
FAT1 -1 0.0061240570103478
FAU 1 0.225793135298931
FBL -1 0.924673574881124
FBLIM1 -1 0.000470319708594073
FBLN1 1 0.989902777456525
FBLN2 -1 0.564116234370554
FBLN5 1 0.113058495490957
FBLN7 -1 0.981019761152393
FBN1 1 0.751247506243781
FBN2 1 0.712998804146501
FBP1 1 0.0104027696668414
FBP2 1 0.224569696734704
FBXL12 1 0.339605659823206
FBXL15 1 0.86419809452766
FBXL17 1 0.149070971009636
FBXL18 1 0.540776233650829
FBXL19 -1 0.0732634619580535
FBXL20 -1 0.454548013174633
FBXL6 -1 0.480213778127742
FBXL8 1 0.241708950225094
FBXO11 -1 0.292314805057974
FBXO18 -1 0.413377322521494
FBXO2 1 0.198772962765444
FBXO21 1 0.426469293457917
FBXO22 1 0.0488071677757736
FBXO28 -1 0.532331976521679
FBXO3 1 0.169927741267463
FBXO30 -1 0.793175255772932
FBXO38 1 0.00379703960489988
FBXO4 1 0.0239281755084488
FBXO42 1 0.362785777380977
FBXO44 1 0.0731463956672532
FBXO45 -1 0.804405562225595
FBXO6 1 0.0767768788789074
FBXO7 -1 0.54096677951866
FBXO9 1 0.147365201611468
FBXW11 1 0.475244386152671
FBXW2 1 0.00832849123572151
FBXW5 1 0.54436009541385
FBXW8 1 0.0620149027576694
FBXW9 -1 0.949495520535216
FCER1G -1 0.0167089127748472
FCF1 -1 0.205804935996744
FCGBP 1 0.929046105987637
FCGR1A 1 0.821559741065214
FCGR2A -1 0.0332787504695372
FCGR2B 1 0.751183719068276
FCGR3A -1 0.471242933650815
FCGR3B -1 0.118027747610294
FCGRT 1 0.691329777626489
FCHO2 1 0.17862867497717
FCHSD1 1 0.0301170638669073
FCHSD2 -1 0.815711280524585
FCN1 -1 0.0990044637905598
FCN2 -1 0.231405776682281
FCN3 -1 0.295898725234175
FDFT1 -1 0.91094515172973
FDPS -1 0.376600018862009
FDX1 -1 0.125220627317424
FDX1L 1 0.0517423594357367
FDXR 1 0.000930417070844959
FECH -1 0.30252186027625
FEM1A 1 0.163169966148158
FEM1B 1 0.414366750229327
FEN1 1 0.501355388313982
FER 1 0.151106268273794
FERMT1 -1 0.199428176476316
FERMT2 -1 0.603695820270161
FERMT3 -1 0.164672288881396
FES -1 0.299619855157779
FETUB 1 0.0391478570750433
FEZ2 1 0.0715958238640148
FGA -1 0.602433075953178
FGB 1 0.843880666980987
FGD1 -1 0.376612224779162
FGD2 -1 0.96223036897035
FGD3 1 0.0155379067717629
FGD4 -1 0.561293726753411
FGD5 -1 0.434599124307213
FGD6 1 0.843270673413017
FGF1 1 0.174323860615837
FGF2 -1 0.71461811310491
FGFR1 -1 0.363593164041241
FGFR1OP 1 0.216793821435686
FGFR1OP2 1 0.273328546517466
FGFR2 -1 0.585997746379876
FGFR4 -1 0.544433693076311
FGG 1 0.993733766447093
FGGY 1 0.0223565402165345
FGL2 -1 0.565857715000316
FGR -1 0.00714775141692226
FH 1 0.79856375242001
FHIT 1 3.31901413500306e-05
FHL1 1 0.0677983203486562
FHL2 -1 0.133055692171356
FHL3 -1 0.0465026971585302
FHOD1 -1 0.308183514547445
FIBIN 1 0.841309661858454
FIBP 1 0.899621127849641
FIG4 -1 0.0934533753266349
FIGNL1 -1 0.278023317173124
FILIP1 1 0.860905892044135
FILIP1L -1 0.0770158174304265
FIP1L1 1 0.806741127086899
FIS1 1 0.00106834375213642
FIZ1 -1 0.884963077595977
FKBP10 -1 0.333473741228521
FKBP11 -1 0.0921700499707673
FKBP14 -1 0.218681150502341
FKBP15 -1 0.758354210092105
FKBP1A 1 0.307209809627853
FKBP1B 1 0.910900477308569
