Protein Sign Pvalue
HIST1H1E -1 0.0157800027396569
TXN 1 0.464984398417338
COX5B -1 0.0615735687548444
CLU 1 0.67653998050398
HSPA5 -1 0.00327219996868622
HSPA8 -1 0.0800654443125134
COL6A1 1 0.0272875654052189
COL6A2 1 0.0175178201527253
COL6A3 1 0.0145021452871981
ACTN1 1 0.884125469247522
XRCC6 -1 0.0860450657166007
EEF2 -1 0.0910602738753264
AKR1A1 1 0.127160784954023
PKM2 1 0.82755672633274
HSP90B1 -1 0.0014846806111584
EZR -1 0.315200114268526
RPS2 -1 0.0899744128815876
HIST1H1B -1 0.00233883518233098
HIST1H1C -1 0.0103891300577158
HMGA1 -1 0.0438405520403412
LGALS3 1 0.770755034279498
RPL35A -1 0.103109880919577
RPL7 -1 0.00155474762575912
VCL 1 0.739371963852622
RPL17 -1 0.679569060402812
PGAM1 -1 0.433453092252869
NCL -1 0.000541171745375144
ITIH1 1 0.387224728006977
TYMP -1 0.0372766155852579
PSMB1 -1 0.0450369068432614
COX5A -1 0.0573467413160648
PTMS -1 0.964794631654539
FLNA -1 0.872298385613354
UBA1 -1 0.112885975673009
NME1-NME2 -1 0.0589615172478827
HNRNPA2B1 1 0.283088634791506
SFPQ -1 0.243399507092069
PPIB -1 0.0284052322950775
WARS -1 0.000162691642103079
RPS3 -1 0.295203135574742
CFL1 -1 0.051561461625909
RPS12 -1 0.0393192703846285
ATP5A1 -1 0.58104411521157
PSMA1 -1 0.212794134139788
PSMA3 -1 0.317782474361693
MSN -1 0.000783381973476494
RPL13 -1 7.29942475117172e-05
S100A4 -1 0.293682862391198
PTBP1 -1 0.637893064800544
EEF1G -1 0.000101114772899607
RPL10 -1 0.0155662844289294
APEX1 -1 0.0475365231098225
PSMA5 -1 0.00894311949546455
PSMB6 1 0.164601665278059
LAP3 -1 0.0157213320572563
TKT -1 0.0528197685065741
PRDX6 1 0.0500647000581522
BLVRB 1 0.305601912740208
RPL12 -1 0.38190569149016
PEBP1 1 0.0127990693088878
SERPINB1 -1 0.127328365839523
CORO1A -1 0.000146510680945619
HNRNPH3 -1 0.379299695925665
SFN -1 0.104682632239934
S100A11 -1 0.250300504690232
PRDX2 1 0.719231726405016
RPL9 -1 0.464317493803488
PHB -1 0.980108627747558
RPL22 -1 0.000508538057396832
MYH9 -1 0.991557018839451
DLST -1 0.546189251786327
TAGLN2 -1 0.787803049461293
RBMX 1 0.504185245515694
HSPA9 -1 0.440660744745456
EIF4A3 -1 0.0706690279069195
RPS19 -1 0.000556388711593919
RPL3 -1 0.00877838930193495
ANP32A 1 0.987278320537204
RPL13A -1 0.00414844590538429
MDH2 -1 0.369798110923099
ECI1 1 0.0718656809250229
RPL35 -1 6.21521080137351e-05
RPL27A -1 0.00256258919851389
RPL5 -1 0.00736753559221047
RPL21 -1 0.00106413726328868
RPL28 -1 0.00809149140580685
RPS9 -1 0.0915820438942075
RPS5 -1 0.136773913124658
RPS10 -1 0.314699311912823
CAPZA2 1 0.0507423007366313
RPL29 -1 0.0106195482051444
ATP5O -1 0.290844676735344
ALDH9A1 1 0.349263359796181
RPL34 -1 0.0188724053477548
FASN 1 0.866076326504426
TUFM -1 0.413181744510311
SRP9 1 0.795619704747074
HINT1 1 0.347304915852389
EMD 1 0.221666372083554
SERPINH1 1 0.869383544421151
RPL14 -1 0.00432921932770296
CCT4 -1 0.0039514929577792
SSR4 -1 0.0074629881170359
HDGF -1 0.212472778890491
LUM 1 0.0987250333794785
PRELP 1 0.00114256854170241
HNRNPA3 -1 0.519937637234681
HNRNPM -1 0.199630235814286
ARHGDIA 1 0.408460284047265
HNRNPF -1 0.991459092285821
CAPZA1 -1 0.615085270282739
SUB1 -1 0.336502555935387
VCP -1 0.0832620060846756
ATP5I -1 0.853967050892598
ARPC4 -1 0.699660058778494
TPI1 -1 0.645753449008513
EIF4A1 -1 0.000522850803348674
RPS20 -1 0.0395454220327027
RAB10 -1 0.356974585790634
RAB14 1 0.311190331464483
ACTR2 -1 0.00588709604089162
RPS3A -1 0.00277454832906423
RPL26 -1 0.150144996832846
RPL15 -1 0.00926278172140841
RPL27 -1 0.491067548842199
PCBD1 1 0.649488882867844
RPL37A -1 0.0374108678570604
HSPE1 -1 0.0502699413403976
B2M -1 5.00429115403313e-06
HNRNPK -1 0.78578934173694
YWHAG 1 0.240740611039515
RPS7 1 0.630385747780389
RPS8 -1 0.351490672376065
RPS15A 1 0.345193267286561
RPS16 -1 0.536996642027955
YWHAE 1 0.798968809385987
RPS14 -1 0.00120410378965304
RPS23 -1 0.287491709776595
RPS18 -1 0.534210430079892
RPS29 -1 0.368223034244917
RPS13 -1 0.176397051197003
RPS11 -1 0.0250495389960145
SNRPD1 -1 0.282562559272291
TMSB4X 1 0.838673145196302
RPL7A -1 0.00462625708829073
RPS4X -1 0.161942856110856
RPL23A -1 0.472908168937576
RPS6 -1 0.00242334236711761
HIST1H4A -1 0.966858420934975
RPL23 -1 0.00536352173197257
RPS26 1 0.66923170595662
RPS28 1 0.137873986920153
RPL30 -1 0.00373957606360582
RPL39 -1 0.282168480116137
RPL31 -1 0.0619284714285782
RPL10A -1 0.416634712319478
RPL11 -1 0.0040093777036803
RPL8 -1 0.0854542937145717
PPIA -1 0.810226867722307
YWHAZ -1 0.261450659022166
RPS21 -1 0.0013184895219315
GNB2L1 -1 0.133877254465004
TMSB10 -1 0.0247974530420296
YBX1 -1 0.00264251558965811
TPM4 1 0.815422109254092
EEF1A1 -1 0.0130797134516402
TUBB4B 1 0.000277813220200261
HIST1H3A -1 0.00849612814238435
HBB 1 0.224277042714507
HBA1 1 0.701421937215029
CCT2 1 0.513078826123866
SARNP -1 0.0279760307088753
RPL24 -1 0.0700695068321212
ERH -1 0.408700972341784
RPL19 -1 0.00231147782804184
PURA 1 0.036313228939388
HNRNPU -1 0.158540708494034
TAGLN 1 0.115172597067854
RPL18A -1 0.1457030608356
SSBP1 -1 0.493003859338406
YWHAH -1 0.150117960634258
CALD1 1 0.162426042220213
PRDX1 -1 0.455506571606748
KHDRBS1 -1 0.0964383737497526
SRSF1 -1 0.993872377485014
ILF2 -1 0.546932336296285
ECH1 1 0.0529652529886857
TARDBP -1 0.759514026508261
HNRNPA0 -1 0.958973578386908
EIF3I -1 0.270337779586336
UBE2V1 1 0.989940920556354
PIN1 1 0.488307062802119
CIRBP 1 0.0337613091509844
GANAB -1 0.236721963725187
LASP1 1 0.0453714860677799
KPNB1 1 0.692036552898747
SEPT2 1 0.046159574026748
EIF4H 1 0.845087475971526
PAFAH1B3 1 0.00566103995412124
PPA1 -1 0.0577597684523701
NONO -1 0.0947463771415813
PCBP1 -1 0.0110140680437992
ELAVL1 -1 0.181145971201984
DPYSL2 -1 0.900890343046561
HNRNPUL2 -1 0.392562444418507
HIST2H2BF -1 0.280163351101781
HP1BP3 -1 0.220265070742062
SH3BGRL3 -1 0.0676078568855755
ANXA4 1 0.227993587563247
DCXR 1 0.0161730185142477
PABPN1 -1 0.22656475317575
ALYREF -1 0.1202094662749
TSTD1 1 0.00335120582249927
H1FX -1 0.0573961348605603
KHSRP -1 0.247568079819778
HIST1H2BA -1 0.978605370124717
ISOC2 1 0.707271960830381
KCTD12 1 0.512506745855297
CNDP2 -1 0.920751948537898
PARK7 1 0.284431876275989
VAT1 -1 0.718854549721955
S100A13 1 0.627605738726763
PHB2 -1 0.0777681426390786
HSD17B10 -1 0.981716040189069
CORO1B -1 0.910200838275598
TXNDC17 1 0.058894096700458
TMEM109 -1 0.840690062559154
RAB1B -1 0.823691869399263
NUCKS1 -1 0.39380737915147
THUMPD1 -1 0.487539666352899
C6orf115 -1 0.96244282879225
CTSZ -1 0.0304319671432294
NAGK -1 0.0574889295040635
DBNL -1 0.764635440490476
FARSA 1 0.0427040239669843
CCDC72 -1 0.140925396696005
C22orf28 -1 0.131656823024332
RPL36 -1 0.52808940986262
RBM8A -1 0.0603160448963356
